segment,gait,direction,surface,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,hiphike_swing,hiphike_stance,horse_name,measurement,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
2,"trot","left","soft",0.8281,51.4848,0.455,0.41,0.425,0.415,0.365,0.405,0.39,0.405,260.1056,237.6408,181.1716,177.3923,55.4878,50.1529,50.1475,50.1511,,,0,0,0,0,0.03,3.6226,-0.035,-4.2264,,,,,83.5576,79.4365,60.8691,57.5717,16.0138,26.9391,16.4785,24.042,27.3469,27.3953,27.4315,30.1034,-56.2107,-52.0412,-33.4376,-27.4683,13.8325,22.1561,10.7277,12.9423,-2.1814,-4.783,-5.7508,-11.0997,,,7.4597,10.8726,0.339,-32.8687,0.0334,-0.3935,-21.9627,2.8734,-0.2314,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.81,49.9844,0.465,0.4,0.365,0.39,0.365,0.41,0.455,0.42,276.2247,241.4188,163.1387,173.4466,56.8807,49.5356,44.9231,48.5981,,,0,0,0,0,-0.03,-3.7037,-0.05,-6.1728,,,,,84.3291,77.4003,59.0034,56.7461,16.2326,34.4385,18.6804,24.6174,30.0561,27.3396,30.802,31.2306,-54.273,-50.0607,-28.2013,-25.5155,13.715,28.6059,8.1866,13.4591,-2.5176,-5.8326,-10.4938,-11.1583,,,26.443,31.9248,0.6015,-27.915,7.3722,-0.3371,25.525,6.0357,0.3047,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8144,51.3681,0.465,0.42,0.375,0.415,0.34,0.405,0.44,0.405,273.7588,249.3841,167.4051,179.1943,55.8559,51.6923,47.4684,50.4559,,,0,0,0,0,-0.03,-3.6838,-0.04,-4.9117,,,,,82.8068,79.1638,61.3478,57.3639,19.4202,35.3592,15.5182,24.5038,27.4085,27.9407,33.7682,30.0403,-55.3983,-51.2232,-27.5795,-27.3236,20.6467,29.5479,9.8217,13.7065,1.2265,-5.8112,-5.6965,-10.7973,,,30.3706,34.0525,0.5606,-16.9439,-1.2028,-0.3301,23.6378,6.0358,0.4068,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8287,52.3334,0.455,0.445,0.425,0.41,0.395,0.38,0.39,0.41,254.6946,264.745,177.8896,172.7859,55.1515,52.819,51.5152,49.848,,,0,0,0,0,0.005,0.6033,-0.005,-0.6033,,,,,78.8454,74.3311,55.336,57.4628,9.9613,27.3201,14.5021,14.8215,27.8626,22.5963,23.0618,30.5077,-50.9827,-51.7349,-32.2742,-26.9551,4.7918,24.261,8.2845,7.6189,-5.1696,-3.0591,-6.2176,-7.2026,,,20.4347,22.996,0.5238,-20.0584,-9.0826,-0.2831,25.0793,10.8162,0.308,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
2,"trot","left","soft",0.8419,53.7328,0.51,0.425,0.435,0.44,0.345,0.415,0.41,0.415,261.365,224.0133,170.2849,171.1268,60.177,51.0511,51.7857,51.9174,,,0,0,0,0,0.03,3.5635,-0.03,-3.5635,,,,,79.0713,75.9505,57.2135,58.549,11.1176,26.8743,13.3967,19.1692,28.2071,24.4844,25.2633,31.8141,-50.8641,-51.4661,-31.9501,-26.7349,10.2455,21.2796,5.876,10.3135,-0.8721,-5.5947,-7.5207,-8.8557,,,49.1744,33.9041,0.8073,-11.9888,8.6783,0.0721,18.2953,-8.7838,0.0062,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
3,"walk","left","soft",1.2775,63.6323,0.815,0.83,0.79,0.815,0.37,0.45,0.455,0.49,214.104,183.1972,157.1312,144.5936,66.2602,63.9692,62.2047,62.0952,,,,,,,,,-0.295,-23.092,0.33,25.9843,0.34,25.9048,73.083,70.4645,53.011,56.2419,14.6215,20.8563,23.0028,12.6239,35.1617,29.9374,22.9655,26.3457,-37.9213,-40.527,-30.0455,-29.8962,11.5875,15.2614,17.0776,7.6241,-3.0339,-5.5949,-5.9251,-4.9999,,,10.2073,15.7814,-0.0541,-5.3133,13.4852,0.3596,36.3357,-1.5823,0.3009,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
3,"walk","left","soft",1.3944,64.8614,0.945,0.92,0.82,0.935,0.46,0.485,0.505,0.505,174.0248,166.1146,128.1374,117.4243,67.5,65.0177,60.9665,65.9612,,,,,,,-0.33,-23.6665,-0.34,-24.3837,0.31,23.0483,0.335,23.6332,67.8777,73.1584,53.5,57.3938,14.2618,16.5474,15.393,8.2904,32.0379,30.4838,25.7161,31.4175,-35.8398,-42.6747,-27.7839,-25.9763,9.1432,13.6615,11.2888,4.1402,-5.1186,-2.8859,-4.1041,-4.1502,,,8.6036,28.8586,-0.2867,-1.7355,-6.6203,0.0816,1.7596,-4.8178,0.1078,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
3,"walk","left","soft",1.5325,66.8858,1.065,1.155,0.885,1,0.45,0.505,0.545,0.46,159.816,169.9403,111.5687,129.4685,70.8819,67.4453,62.2144,67.0017,,,,,,,-0.38,-24.7961,-0.34,-22.186,0.34,23.9016,0.365,24.4556,64.1823,65.4131,48.8374,53.383,13.8254,14.3842,12.2461,18.075,37.0496,30.85,23.5816,26.7393,-27.1327,-34.5631,-25.2558,-26.6437,13.2864,9.5105,9.2968,8.4736,-0.539,-4.8737,-2.9493,-9.6014,,,-14.0382,21.4001,-0.6478,,,,17.488,-8.5513,0.4414,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
3,"walk","left","soft",1.9756,72.7202,1.585,1.335,1.38,1.45,0.425,0.61,0.53,0.525,152.3974,112.959,98.3143,110.8989,78.5626,67.8526,71.875,72.5907,,,,,,,-0.37,-18.7283,-0.375,-18.9813,0.415,21.6146,0.605,30.2879,61.3038,63.2433,48.2518,54.3962,12.2004,12.3156,8.9794,11.5592,27.8567,22.3131,27.3073,29.8004,-33.447,-40.9302,-20.9446,-24.5958,11.9305,7.2811,11.1326,5.7686,-0.2698,-5.0345,2.1532,-5.7905,,,-3.76,-1.3711,-0.0458,-13.2384,3.8222,0.4152,34.0566,-16.3159,0.748,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2212,63.5681,0.78,0.785,0.735,0.805,0.445,0.385,0.49,0.43,191.4076,205.9585,135.4461,146.7757,63.6735,65.4167,60,65.1822,,,,,,,,,-0.295,-24.1556,0.28,22.8571,0.3,24.2915,73.2359,72.0645,56.8952,52.9472,26.1926,11.5654,26.4783,21.0501,31.118,25.7032,28.2906,22.9588,-42.1178,-46.3613,-28.6047,-29.9884,3.948,0.0898,10.873,6.1938,-22.2446,-11.4756,-15.6053,-14.8562,,,17.6608,36.574,-0.2515,-3.9368,10.5225,-0.0895,-24.6448,-11.6567,-0.1919,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2588,64.0497,0.8,0.815,0.765,0.845,0.445,0.445,0.49,0.43,190.1992,191.2605,132.4662,143.2798,64.3863,64.2998,60.7143,66.7984,,,,,,,-0.35,-27.8054,-0.305,-24.2304,0.28,22.2222,0.295,23.3202,70.9991,79.0113,55.3919,56.1119,24.2881,11.7093,25.2841,18.1514,31.2487,30.2937,26.7219,25.7396,-39.7504,-48.7176,-28.67,-30.3723,2.8066,-2.1666,12.0116,5.9373,-21.4816,-13.8759,-13.2725,-12.2141,,,-1.0095,44.7841,-0.5732,-14.6673,3.8885,0.1688,-14.0048,-11.148,-0.0467,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2575,64.3815,0.84,0.85,0.735,0.815,0.44,0.46,0.5,0.41,185.3816,204.2755,130.1546,155.9691,65.1163,66.4062,59.8778,66.1258,,,,,,,-0.385,-30.6163,-0.32,-25.4473,0.255,20.7739,0.315,25.5578,71.1037,77.2052,56.8812,58.2195,23.5345,15.7258,19.8289,16.0679,27.0643,34.6538,28.0797,28.4256,-44.0394,-42.5513,-28.8016,-29.7939,2.3391,3.9086,10.8851,4.1018,-21.1954,-11.8172,-8.9438,-11.9661,,,36.1432,-34.5062,0.6566,-23.2228,5.6626,0.6481,-19.0179,-18.79,-0.005,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2531,64.4966,0.77,0.87,0.75,0.845,0.46,0.4,0.485,0.425,176.9922,219.209,131.772,155.3633,63.3745,68.3694,60.4839,65.7588,,,,,,,-0.33,-26.3342,-0.26,-20.7481,0.335,27.0161,0.325,25.2918,70.0067,68.8243,59.8375,55.6654,20.4594,14.675,22.1778,18.3382,30.7913,31.4389,30.2466,26.0641,-39.2154,-37.3854,-29.5909,-29.6013,2.8705,3.1905,10.6195,4.8913,-17.5889,-11.4846,-11.5583,-13.4469,,,-0.6084,30.2009,-0.3212,5.4136,3.6506,-0.4246,-16.9971,-9.3949,-0.1154,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3025,65.0117,0.85,0.84,0.825,0.87,0.43,0.405,0.495,0.455,181.1867,188.9833,135.6197,144.4013,65.5106,66.4032,61.3383,66.7946,,,,,,,-0.325,-24.952,-0.36,-27.6392,0.29,21.5613,0.3,23.0326,73.7558,80.2389,57.1206,54.7578,25.4046,17.5726,23.8593,21.1618,33.7096,34.2032,28.482,27.2623,-40.0462,-46.0357,-28.6386,-27.4955,4.9167,1.5037,11.9058,4.5567,-20.4879,-16.0689,-11.9536,-16.6051,,,10.0645,-7.7106,0.3783,4.8358,-1.2502,-0.3608,-4.6244,-16.3039,0.2009,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2844,63.6236,0.82,0.85,0.745,0.855,0.465,0.445,0.545,0.41,182.9555,220.348,120.6268,157.1291,63.8132,65.6371,58.8933,66.1509,,,,,,,-0.42,-32.7007,-0.325,-25.3041,0.235,18.5771,0.305,23.5977,68.4542,76.4749,57.3613,52.8496,24.6593,18.9331,14.0035,7.4211,24.3732,33.6815,28.6537,24.1857,-44.081,-42.7934,-28.7076,-28.664,6.5013,12.6695,6.3016,1.233,-18.1581,-6.2636,-7.7019,-6.1881,,,-21.6301,7.6676,-0.3289,-13.6052,4.0116,0.2789,0.3251,-5.785,0.1022,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3169,64.1451,0.845,0.895,0.795,0.845,0.465,0.445,0.495,0.465,169.8771,185.7446,125.7857,128.1946,64.381,66.791,61.2717,64.1366,,,,,,,-0.375,-28.4765,-0.36,-27.3374,0.28,21.58,0.28,21.2524,68.5872,72.0078,55.2251,53.4903,23.3755,13.4623,15.5588,11.8742,27.8578,30.1072,28.2014,26.2523,-40.7294,-41.9006,-27.0237,-27.238,1.6194,2.7694,7.6432,1.6261,-21.7561,-10.6929,-7.9156,-10.2481,,,16.4417,-47.0107,0.6074,0.8378,4.8421,-0.19,-5.096,-14.141,0.1796,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.325,63.7952,0.865,0.865,0.82,0.83,0.47,0.445,0.51,0.48,173.7408,179.3233,122.4157,125.4909,64.1929,66.0305,60.7407,64.2166,,,,,,,-0.385,-29.0566,-0.37,-27.9245,0.29,21.4815,0.295,22.824,72.6605,72.35,56.8992,55.271,19.11,10.6241,14.5769,15.6728,31.4539,31.7454,27.1182,27.5358,-41.2066,-40.6046,-29.781,-27.7353,1.5378,1.4882,7.4695,2.7778,-17.5722,-9.1359,-7.1074,-12.895,,,31.0112,48.0329,-0.2106,-1.4867,5.6012,-0.0816,-10.8036,0.6234,-0.1925,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3006,63.0308,0.84,0.875,0.735,0.83,0.495,0.445,0.55,0.445,161.0443,180.0368,117.7661,138.5342,63.5161,67.1785,57.0874,64.3411,,,,,,,-0.415,-31.9077,-0.285,-21.9125,0.28,21.7476,0.33,25.5814,77.5733,77.0433,57.3465,56.8677,10.8328,14.5353,12.8593,11.9878,37.1213,35.4039,29.711,26.9656,-40.452,-41.6394,-27.6356,-29.9021,2.3596,2.3674,5.716,3.209,-8.4732,-12.1679,-7.1434,-8.7788,,,,-27.9106,0.7268,-2.5753,6.9432,-0.0798,-22.4218,-2.9927,-0.2862,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2619,62.6083,0.79,0.825,0.73,0.815,0.47,0.41,0.555,0.475,176.4212,201.0982,116.3165,127.5598,63.5815,65.7371,57.9365,63.1783,,,,,,,-0.395,-31.3026,-0.28,-22.1892,0.3,23.8095,0.31,24.031,71.3002,76.7249,57.5116,56.8697,22.014,12.5455,22.3399,15.5544,32.0483,33.2324,30.793,28.0343,-39.2518,-43.4925,-26.7186,-28.8354,3.0042,3.9737,11.6444,4.5285,-19.0098,-8.5718,-10.6955,-11.0259,,,38.3536,1.4128,0.3371,2.7681,9.6238,-0.5939,-20.651,-3.0582,-0.2341,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2719,63.9594,0.82,0.86,0.765,0.81,0.435,0.45,0.505,0.475,188.0189,190.7624,131.2631,127.6006,64.1879,66.6667,61.0778,63.9053,,,,,,,-0.345,-27.1253,-0.345,-27.1253,0.29,23.1537,0.295,23.2742,75.7384,71.9516,57.9041,59.3115,15.7783,11.9152,15.7454,13.8691,31.322,31.7687,27.363,30.9441,-44.4165,-40.1829,-30.5411,-28.3674,1.8514,2.004,8.0148,4.6506,-13.9269,-9.9112,-7.7306,-9.2185,,,15.997,14.9553,0.0132,2.4602,10.4141,-0.3693,-23.5638,-11.1525,-0.1899,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2681,64.3752,0.8,0.835,0.805,0.825,0.48,0.41,0.47,0.44,179.9266,191.0216,131.2985,145.531,63.1164,66.2698,62.768,65.3465,,,,,,,-0.305,-24.0513,-0.295,-23.2627,0.355,27.6803,0.315,24.9505,73.4746,77.5389,60.8125,56.8321,19.2012,13.507,19.9858,11.835,32.2016,32.3856,28.2078,26.4265,-41.273,-45.1534,-32.6047,-30.4056,3.4516,4.3273,8.4369,4.2944,-15.7496,-9.1798,-11.5489,-7.5406,,,44.8112,20.2711,0.2073,2.8372,13.4355,-0.4281,,-13.8854,-0.2826,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2656,64.4958,0.82,0.845,0.785,0.815,0.455,0.44,0.485,0.435,179.7047,200.7763,137.2327,137.5738,64.3137,66.6667,61.9329,65.0699,,,,,,,-0.325,-25.679,-0.3,-23.7037,0.32,25.2465,0.33,26.3473,74.4433,74.6286,59.2476,57.9816,19.5633,14.9015,17.5647,15.6347,32.6341,32.5588,27.3214,25.1497,-41.8093,-42.0698,-31.9262,-32.8319,2.0975,4.1232,7.3999,5.0564,-17.4658,-10.7783,-10.1648,-10.5783,,,54.42,32.3073,0.1897,4.7486,8.476,-0.4337,-32.9606,-10.6474,-0.2985,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2531,64.1436,0.79,0.845,0.77,0.81,0.455,0.405,0.48,0.44,179.7896,204.0771,135.2122,141.4892,62.5743,67.6,61.6,64.8,,,,,,,-0.315,-25.1372,-0.28,-22.3441,0.33,26.4,0.325,26,75.8527,77.3938,59.5763,55.9212,16.4432,14.229,18.6607,12.9361,32.5274,34.6865,28.1964,23.808,-43.3253,-42.7073,-31.3798,-32.1132,1.9216,3.4713,8.388,4.5766,-14.5217,-10.7577,-10.2727,-8.3595,,,49.3199,15.1154,0.2751,3.2043,14.3257,-0.5111,-23.2954,-5.4309,-0.2464,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2594,63.3221,0.775,0.835,0.765,0.815,0.49,0.405,0.48,0.44,178.6549,211.2159,138.6792,136.7401,61.5079,66.2698,60.9562,64.5545,,,,,,,-0.315,-25.0124,-0.25,-19.8511,0.36,28.6853,0.325,25.7426,75.8418,72.8243,59.6107,57.0193,19.6404,9.0429,19.6138,14.7836,35.2556,29.9997,28.429,26.2732,-40.5862,-42.8246,-31.1816,-30.7461,1.4868,-0.0944,9.2768,3.7706,-18.1536,-9.1373,-10.337,-11.0129,,,68.6068,19.9598,0.3764,-1.4359,17.9344,-0.4267,-26.1271,-6.274,-0.2783,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2969,64.2772,0.805,0.88,0.795,0.855,0.48,0.445,0.5,0.455,180.4961,186.7696,133.9474,136.4689,62.5243,67.433,61.5087,65.643,,,,,,,-0.33,-25.4458,-0.265,-20.4337,0.35,27.0793,0.335,25.7198,75.6269,75.4861,60.5563,56.3519,17.4315,13.4104,20.3299,11.3898,34.2501,32.3363,30.5846,24.8749,-41.3768,-43.1498,-29.9717,-31.4771,1.9182,2.5063,10.1935,4.5868,-15.5132,-10.9041,-10.1364,-6.803,,,8.4734,-1.2803,0.1063,-0.3439,9.679,-0.3217,-15.8287,-5.0628,-0.1635,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2444,63.4046,0.78,0.795,0.78,0.8,0.485,0.405,0.495,0.44,178.4862,206.5326,136.5306,138.4334,62.4,65.1639,61.5385,64.5161,,,,,,,-0.34,-27.323,-0.27,-21.6976,0.35,27.6134,0.325,26.2097,73.2242,75.4232,57.5045,59.0871,22.6317,11.0269,19.741,17.7089,31.0042,30.6442,27.0617,27.8356,-42.22,-44.779,-30.4428,-31.2515,2.2247,2.5561,9.4702,6.5289,-20.407,-8.4708,-10.2708,-11.18,,,-6.6081,-9.7485,0.0334,-3.9631,11.9276,-0.1452,-19.7107,-8.0424,-0.187,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2906,63.5976,0.785,0.86,0.78,0.86,0.455,0.445,0.48,0.44,183.5049,198.4377,135.0081,147.4703,62.1782,65.0284,61.6601,65.5238,,,,,,,-0.315,-24.4068,-0.275,-21.3075,0.325,25.6917,0.325,24.7619,74.7524,73.9378,57.07,53.5611,15.9477,13.711,23.0019,12.2207,33.7509,31.5852,27.2894,24.1199,-41.0015,-42.3526,-29.7806,-29.4411,2.1813,-0.6836,10.1609,3.9556,-13.7664,-14.3947,-12.841,-8.2651,,,-9.6605,5.1353,-0.142,0.9735,1.9673,-0.2182,-8.8961,-8.025,-0.0139,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3631,64.4457,0.86,0.915,0.83,0.91,0.5,0.48,0.49,0.465,168.3465,179.3017,135.8643,132.3567,63.0037,66.3043,62.1723,66.3024,,,,,,,-0.345,-25.3095,-0.315,-23.1087,0.34,25.4682,0.34,24.7723,68.8719,66.1137,56.4159,57.0522,19.1706,16.8116,16.4573,15.2094,27.738,27.3517,29.3278,28.9568,-41.1338,-38.762,-27.0881,-28.0953,2.2212,1.4567,8.096,2.9437,-16.9494,-15.3549,-8.3613,-12.2657,,,29.2075,-18.4506,0.641,-4.3742,17.9774,-0.4947,-18.2144,-11.5493,-0.1205,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3569,64.3241,0.865,0.875,0.855,0.895,0.51,0.45,0.52,0.46,156.391,162.2471,123.5385,135.891,63.7201,65.1769,61.7329,66.6667,,,,,,,-0.355,-26.1631,-0.315,-23.2151,0.36,25.9928,0.335,24.9534,68.373,74.581,58.3588,52.6695,16.2279,10.4651,16.0627,12.4082,31.7868,32.9644,29.5814,22.9633,-36.5862,-41.6166,-28.7775,-29.7062,0.7436,0.7841,5.7912,3.5247,-15.4843,-9.681,-10.2715,-8.8835,,,13.2403,-5.3038,0.7423,1.2074,8.5523,-0.3657,-24.6793,-9.1783,-0.2642,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3088,63.2289,0.835,0.82,0.79,0.865,0.475,0.485,0.54,0.435,156.4693,171.9972,122.3696,134.4393,63.619,63.5659,60.076,65.6546,,,,,,,-0.385,-29.4174,-0.305,-23.3047,0.305,23.1939,0.365,27.704,72.0606,72.9447,59.722,55.0341,15.4471,9.2666,15.515,8.0985,30.249,31.505,31.2031,24.3683,-41.8116,-41.4397,-28.5188,-30.6658,2.3974,4.2919,6.4659,1.0498,-13.0498,-4.9748,-9.0491,-7.0487,,,18.8275,-1.0088,0.1913,-5.2309,0.6911,0.1217,-16.0289,-14.0316,-0.037,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3175,63.3663,0.825,0.885,0.81,0.82,0.48,0.455,0.51,0.47,179.1395,180.5335,124.1654,132.7214,63.0975,66.2921,61.4801,62.5954,,,,,,,-0.325,-24.6679,-0.325,-24.6679,0.32,24.2884,0.305,23.2824,70.5716,73.9543,58.7408,57.0254,17.7217,12.343,13.5178,9.6568,25.6738,33.7727,29.0286,28.503,-44.8978,-40.1816,-29.7122,-28.5224,2.7396,2.1733,7.8604,2.5379,-14.9821,-10.1697,-5.6574,-7.1189,,,12.4054,26.1366,-0.1848,-5.7289,0.2559,0.3543,0.5877,-9.5749,0.1944,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3463,64.7977,0.855,0.935,0.845,0.855,0.485,0.445,0.505,0.51,174.18,183.5436,125.3068,123.6536,62.9834,68.4982,64.2586,63.4508,,,,,,,-0.365,-27.1123,-0.345,-25.6267,0.315,23.9544,0.305,22.6345,75.7138,73.1008,59.571,55.9773,13.2945,16.9263,6.8621,14.9563,33.5835,33.6351,30.0606,27.3348,-42.1303,-39.4657,-29.5105,-28.6425,2.1878,2.6461,4.7225,3.5882,-11.1067,-14.2802,-2.1396,-11.368,,,19.4108,34.9376,-0.2366,4.904,3.9587,-0.5416,1.5917,5.2444,-0.0611,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3444,65.9232,0.845,0.925,0.895,0.88,0.52,0.415,0.435,0.475,162.8511,189.3782,142.1762,128.9465,63.0597,69.0299,65.8088,65.7944,,,,,,,-0.315,-23.431,-0.3,-22.3152,0.41,30.1471,0.325,24.2991,71.6291,73.0585,54.6297,52.5423,19.0376,13.6067,21.1604,15.6516,31.2049,32.506,22.1307,24.7759,-40.4243,-40.5525,-32.499,-27.7664,3.0159,3.2591,7.919,3.7722,-16.0218,-10.3475,-13.2414,-11.8794,,,15.7903,11.7912,0.0528,2.948,10.7572,-0.393,-18.2958,2.3773,-0.2953,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3056,64.7116,0.89,0.86,0.8,0.83,0.47,0.415,0.495,0.44,166.3008,186.7383,125.0767,130.4584,66.7917,66.7961,61.657,63.6015,,,,,,,-0.355,-27.19,-0.305,-23.3605,0.335,25.8189,0.345,26.4368,72.6452,72.6581,56.3116,56.3492,10.3727,14.8277,13.6943,11.2311,32.2838,34.2955,26.9971,26.8105,-40.3614,-38.3627,-29.3145,-29.5387,2.6861,3.6129,5.0964,2.7221,-7.6866,-11.2147,-8.5979,-8.5089,,,53.5077,8.1347,0.4089,-3.6551,12.0587,-0.1808,-23.2806,-6.2958,-0.2795,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2944,64.0353,0.835,0.86,0.835,0.785,0.415,0.44,0.5,0.51,182.8547,173.385,121.9547,114.5629,65.8777,65.9004,63.8623,60.501,,,,,,,-0.315,-24.3361,-0.34,-26.2675,0.34,26.0038,0.305,23.5067,71.8121,70.6724,57.6672,54.7639,19.7773,14.4167,12.1393,17.3915,31.0027,32.0468,26.7539,26.2506,-40.8094,-38.6257,-30.9133,-28.5133,4.2219,2.7993,5.781,4.9217,-15.5554,-11.6174,-6.3583,-12.4698,,,35.2213,23.1458,0.1344,10.2799,3.1205,-0.5901,-1.1873,-1.7255,0.0087,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.3025,64.6899,0.86,0.865,0.85,0.795,0.45,0.45,0.445,0.515,172.0178,168.117,133.4034,115.3694,65.2751,67.0543,65.5106,60.9195,,,,,,,-0.295,-22.6488,-0.355,-27.2553,0.345,26.5896,0.315,24.1379,77.6018,73.741,56.9799,54.5374,13.866,14.3815,14.4386,18.9999,34.6569,33.1105,26.2739,26.3855,-42.9449,-40.6305,-30.706,-28.1519,1.5178,4.1669,6.4533,5.7198,-12.3481,-10.2146,-7.9853,-13.28,,,18.913,-17.5784,0.3969,-8.3716,9.5774,-0.0558,-14.6727,1.9311,-0.2491,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.2775,63.8055,0.795,0.84,0.835,0.79,0.465,0.4,0.45,0.505,178.6103,191.3384,131.8128,121.1258,63.0952,66.6667,63.3776,62.0825,,,,,,,-0.285,-22.3092,-0.33,-25.8317,0.37,28.0835,0.28,22.0039,73.9615,75.2772,58.8939,55.5355,19.2574,10.4426,18.0733,11.7774,32.5745,33.2339,26.0304,26.8022,-41.387,-42.0432,-32.8635,-28.7333,2.2193,2.8718,7.193,3.0061,-17.0382,-7.5709,-10.8803,-8.7713,,,26.1075,5.9427,0.1874,-6.1657,11.0123,-0.3524,-18.4595,1.6261,-0.2714,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
4,"walk","right","soft",1.265,63.5285,0.83,0.81,0.76,0.815,0.465,0.44,0.515,0.46,173.7443,188.7495,132.9388,129.4047,64.7173,64.6707,60.6786,64.0472,,,,,,,-0.37,-29.249,-0.32,-25.2964,0.28,22.3553,0.31,24.3615,66.9876,78.2156,60.5658,58.3802,17.9368,8.9096,12.194,11.0193,25.0494,33.8925,30.5493,27.4108,-41.9382,-44.3231,-30.0165,-30.9695,3.5155,1.0945,6.1853,3.375,-14.4213,-7.8151,-6.0087,-7.6443,,,42.1344,35.6459,0.0671,-0.1352,16.4251,-0.3035,-22.7108,-1.3435,-0.3132,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
