segment,gait,direction,surface,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,hiphike_swing,hiphike_stance,horse_name,measurement,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
2,"trot","left","hard",0.7856,47.2605,0.375,0.38,0.395,0.335,0.41,0.4,0.39,0.45,275.196,248.3765,183.5759,160.5641,47.1698,48.7179,50.4792,42.6752,,,0,0,0,0,0.025,3.1822,0.01,1.2729,,,,,88.6855,80.5106,57.7719,62.5874,30.0448,31.9991,13.7567,21.4105,29.1762,28.5264,25.5156,26.9982,-59.5093,-51.9842,-32.2563,-35.5893,22.1723,26.9114,8.7419,10.6774,-7.8725,-5.0877,-5.0147,-10.7331,,,38.8312,31.8725,0.728,-31.7046,8.2022,-0.2439,14.3863,1.1317,0.1489,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7925,49.0752,0.39,0.39,0.395,0.38,0.43,0.4,0.385,0.45,271.8958,250.604,184.5234,166.0895,49.8403,50.4854,48.9164,47.0588,,,0,0,0,0,0.025,3.1546,0.03,3.7855,,,,,86.4366,80.8463,54.0032,59.9655,18.2089,34.5405,18.7355,22.7826,32.9383,28.1244,25.3948,30.4997,-53.4983,-52.7219,-28.6084,-29.4657,12.9835,29.4355,12.1041,12.057,-5.2254,-5.105,-6.6313,-10.7256,,,28.3392,28.4874,0.6004,-17.8445,8.7541,-0.1973,7.7706,-0.9067,0.0974,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7956,49.316,0.41,0.435,0.35,0.375,0.355,0.365,0.44,0.405,271.6214,273.2592,165.7002,172.7222,52.3962,53.3742,44.0252,47.4684,,,0,0,0.015,1.8853,-0.055,-6.9128,-0.01,-1.2569,,,,,86.2203,78.7813,51.8844,60.6738,18.3464,31.126,16.9448,19.9448,27.8139,25.4497,28.0284,30.4303,-58.4064,-53.3316,-23.856,-30.2434,12.1136,27.2394,11.0429,11.1179,-6.2329,-3.8866,-5.9019,-8.8269,,,37.9894,25.7533,0.7307,-21.9786,4.6255,-0.2038,11.0552,-0.9144,0.1364,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7881,48.9699,0.415,0.42,0.35,0.36,0.39,0.395,0.45,0.425,266.8573,242.9874,153.6551,164.2683,52.6984,52.0124,45.4545,45.7143,,,0,0,0,0,-0.025,-3.1721,-0.01,-1.2688,,,,,84.967,79.6557,56.5965,58.9865,19.4808,27.8187,12.4408,22.4777,26.8589,29.099,31.7926,28.285,-58.1081,-50.5567,-24.804,-30.7015,15.5531,22.9111,8.227,11.9666,-3.9276,-4.9076,-4.2138,-10.5111,,,36.5002,42.8059,0.7902,-38.1127,9.7494,-0.4304,15.0892,2.6074,0.2878,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7813,50.4111,0.415,0.405,0.39,0.365,0.355,0.38,0.39,0.43,276.8349,249.4545,182.7354,163.7626,52.8662,52.09,50.4854,46.2025,,,0,0,0,0,0.035,4.48,-0.03,-3.84,,,,,86.728,79.9226,54.8137,60.1901,20.8115,28.2268,14.136,24.098,25.4846,29.8277,24.0946,30.0286,-61.2434,-50.0949,-30.7192,-30.1615,17.4059,26.9068,9.2603,13.1052,-3.4056,-1.3201,-4.8757,-10.9928,,,19.073,43.7636,0.7326,-36.9521,3.4176,-0.3983,16.4053,7.8578,0.2527,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7831,49.7545,0.405,0.405,0.415,0.335,0.385,0.365,0.375,0.42,282.4649,250.2872,184.1985,171.7785,51.1041,51.7572,52.3659,43.7908,,,0,0,0,0,0.04,5.1077,-0.015,-1.9154,,,,,85.4843,77.6054,54.5071,61.5585,20.8774,32.9581,11.3253,17.2323,25.9405,26.3287,21.8786,27.7884,-59.5438,-51.2767,-32.6285,-33.7701,15.5892,29.9953,9.2497,10.672,-5.2882,-2.9628,-2.0756,-6.5602,,,10.3226,,0.7486,-27.7541,7.9623,-0.1427,14.2054,0.214,0.1205,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7975,48.7515,0.395,0.385,0.405,0.37,0.39,0.39,0.38,0.44,270.8169,248.7544,185.7656,158.7028,50,49.359,49.5413,46.1059,,,0,0,0.015,1.8809,0.04,5.0157,0.005,0.627,,,,,85.7099,80.54,53.1446,63.1582,17.2345,29.0991,18.4683,22.8149,27.3727,27.8575,22.2131,33.2817,-58.3372,-52.6825,-30.9315,-29.8764,12.7563,25.3004,10.8354,13.1481,-4.4782,-3.7987,-7.6329,-9.6668,,,20.8596,41.2271,0.666,-17.5075,17.1818,-0.0016,1.5873,-8.0951,-0.1159,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7812,46.2417,0.385,0.39,0.325,0.345,0.4,0.4,0.445,0.425,266.3002,243.2165,168.2111,171.428,49.8382,49.2114,41.4013,44.5161,,,0,0,0.025,3.2,-0.025,-3.2,0.005,0.64,,,,,84.6242,80.6968,54.8545,62.6328,22.3501,36.7194,22.4973,17.8017,24.8201,26.9279,30.8655,28.465,-59.8041,-53.7688,-23.9891,-34.1678,17.0162,32.158,16.3403,12.3985,-5.3339,-4.5615,-6.157,-5.4032,,,17.8664,,0.831,-20.9647,12.6433,-0.1802,0.7611,-11.3046,-0.0787,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7831,48.6295,0.415,0.39,0.33,0.39,0.375,0.405,0.475,0.435,286.0671,255.0694,166.6489,163.6836,52.2013,50.1608,43.7086,48.4472,,,0,0,0,0,-0.03,-3.8308,-0.015,-1.9154,,,,,87.4379,79.6322,55.8737,62.2708,22.5674,35.5981,13.5778,24.2521,25.9369,28.9728,30.6302,32.0366,-61.501,-50.6595,-25.2435,-30.2342,19.164,31.7818,9.871,12.7756,-3.4034,-3.8163,-3.7068,-11.4765,,,13.9821,42.6553,0.5748,-27.4128,6.4604,-0.3567,9.8632,-4.4383,0.0672,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7969,50.4903,0.42,0.41,0.42,0.36,0.385,0.37,0.375,0.395,289.3558,274.348,184.7582,185.0973,52.5,51.4107,52.3364,45.7143,,,0,0,0,0,0.025,3.1373,0,0,,,,,86.6989,83.556,58.0645,62.675,15.3326,35.3628,11.7044,18.6527,26.0509,26.4312,26.5587,27.4395,-60.6479,-57.1248,-31.5057,-35.2356,11.7938,30.7772,10.4291,10.4342,-3.5388,-4.5856,-1.2753,-8.2185,,,14.6465,28.7356,0.6,-26.5935,-2.6843,-0.2235,22.0239,-2.2335,0.1468,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.8206,49.812,0.425,0.405,0.425,0.38,0.375,0.405,0.39,0.46,289.31,269.0504,189.9545,153.1647,52.4691,50,50.2959,46.4832,,,0,0,0.015,1.8279,0.03,3.6558,-0.025,-3.0465,,,,,88.7723,83.7745,54.7595,61.1962,25.0348,31.4451,17.3657,21.8498,27.3466,28.6082,23.0119,31.393,-61.4257,-55.1663,-31.7476,-29.8032,19.3923,27.9885,11.5982,10.9105,-5.6425,-3.4565,-5.7676,-10.9393,,,43.002,40.0854,0.8424,-30.1636,17.4485,-0.0975,18.6621,-13.2365,0.0335,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
2,"trot","left","hard",0.7956,48.3532,0.415,0.395,0.345,0.385,0.395,0.405,0.45,0.415,290.4069,262.9777,162.3068,175.734,51.0769,50,44.8052,47.5309,,,0,0,0,0,-0.035,-4.3991,0,0,,,,,87.1119,84.1627,59.65,62.2165,21.3713,40.527,9.8019,25.2198,25.0173,29.2678,35.0142,33.3447,-62.0946,-54.895,-24.6358,-28.8719,17.1401,35.184,8.731,13.0503,-4.2312,-5.343,-1.0709,-12.1695,,,,58.0932,0.9293,-29.0387,20.6839,-0.1776,12.1006,,-0.0374,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2994,63.595,0.815,0.83,0.84,0.82,0.51,0.45,0.475,0.455,174.2197,198.8645,132.2869,125.8013,61.9772,64.0927,64.1221,64.1879,,,,,,,,,-0.265,-20.3944,0.39,29.771,0.34,26.6145,76.8259,78.7577,61.328,56.8042,12.4838,13.8249,13.3677,11.681,34.2475,33.3469,29.7668,25.2532,-42.5783,-45.4109,-31.5611,-31.551,3.5167,2.9066,6.0367,2.77,-8.9671,-10.9182,-7.331,-8.911,,,5.3047,7.0556,-0.0203,9.1184,11.0981,-0.5327,-13.0831,-3.9037,-0.1398,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2894,63.781,0.805,0.81,0.815,0.86,0.49,0.48,0.465,0.46,178.7334,186.6873,147.4009,126.4213,62.8906,63.1579,63.301,65.7744,,,,,,,-0.31,-24.0427,-0.24,-18.6137,0.39,30.2913,0.37,28.2983,77.8743,77.8164,56.9626,56.6854,15.751,15.5736,19.7361,11.8689,33.269,35.8119,27.457,26.0175,-44.6054,-42.0045,-29.5056,-30.6678,4.4685,6.5519,9.613,3.1807,-11.2825,-9.0217,-10.123,-8.6882,,,29.2813,6.5311,0.2286,-2.0375,8.4185,-0.2104,-10.0296,4.7302,-0.2123,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.285,64.4854,0.82,0.86,0.795,0.84,0.46,0.465,0.48,0.435,192.1643,192.1013,134.9768,138.125,63.9376,66.2813,62.3529,65.3696,,,,,,,-0.295,-22.9572,-0.27,-21.0117,0.36,28.2353,0.35,27.2374,79.8708,73.4617,58.7659,57.0219,14.7135,12.3776,16.8938,12.666,34.3046,33.1357,28.97,27.2963,-45.5663,-40.326,-29.7959,-29.7257,3.632,4.1783,7.9614,2.7777,-11.0816,-8.1993,-8.9324,-9.8883,,,10.6356,29.9442,-0.1743,0.6739,2.8871,-0.1741,-15.2214,-4.946,-0.1769,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3069,65.0417,0.845,0.87,0.82,0.865,0.465,0.41,0.48,0.455,197.6623,196.4435,135.7281,137.6358,65,66.6667,62.5954,65.9048,,,,,,,-0.295,-22.5729,-0.28,-21.4252,0.37,28.2443,0.325,24.7619,74.6941,72.4334,58.4402,57.1155,17.5547,15.855,18.7688,11.2887,31.6554,30.2466,28.7143,26.8102,-43.0388,-42.1868,-29.7259,-30.3053,3.8731,3.8262,9.2294,2.6852,-13.6816,-12.0289,-9.5394,-8.6036,,,29.9765,8.1822,0.2587,5.485,9.7816,-0.5332,-18.572,-6.4879,-0.1812,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3,64.9079,0.86,0.855,0.805,0.855,0.445,0.46,0.5,0.44,188.0822,180.654,133.2322,135.3029,66.1538,65.896,61.6858,65.896,,,,,,,-0.345,-26.5385,-0.295,-22.6923,0.34,26.0536,0.35,26.975,80.4732,75.6191,58.3527,55.7763,16.6893,14.4144,18.9215,13.3503,36.2555,32.6937,29.8541,24.815,-44.2177,-42.9255,-28.4986,-30.9612,3.28,4.9436,8.5424,1.5703,-13.4093,-9.4707,-10.3792,-11.78,,,0.5793,-1.7401,0.0247,5.4528,3.5776,-0.3542,-18.2697,-10.8189,-0.1206,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3075,65.4013,0.855,0.89,0.81,0.865,0.435,0.425,0.5,0.445,204.8443,202.1383,128.7053,133.0085,65.5172,68.8588,62.069,65.1601,,,,,,,-0.32,-24.4742,-0.3,-22.9446,0.33,25.2874,0.33,24.8588,74.0027,76.2485,58.1334,55.2292,15.1897,11.3416,16.5007,15.1682,29.6315,35.3985,28.1336,24.5541,-44.3712,-40.85,-29.9999,-30.6752,2.9119,3.136,8.2939,4.5469,-12.2778,-8.2056,-8.2067,-10.6213,,,6.2314,-5.735,0.1283,7.0369,-1.4966,-0.3124,-12.2715,-10.6577,-0.0262,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2663,63.8817,0.79,0.84,0.815,0.79,0.465,0.38,0.49,0.48,183.8202,205.9895,130.155,121.3314,62.3274,66.9323,62.8131,63.4538,,,,,,,-0.34,-26.8509,-0.325,-25.6663,0.35,26.975,0.255,20.4819,81.4652,79.4825,57.8946,56.3523,15.6668,13.6607,18.8927,12.7767,35.0156,33.4959,26.2021,26.6732,-46.4496,-45.9866,-31.6925,-29.6791,0.1747,3.1692,8.3567,2.284,-15.4921,-10.4915,-10.5359,-10.4928,,,20.9687,0.2285,0.1925,5.9268,8.6702,-0.4305,-24.3775,-7.4168,-0.2345,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2631,64.2208,0.805,0.845,0.78,0.815,0.49,0.45,0.475,0.43,196.1856,200.9692,138.1241,135.4536,63.0137,66.2745,62.5251,65.0699,,,,,,,-0.36,-28.5007,-0.265,-20.9797,0.34,27.2545,0.325,25.9481,79.0068,74.487,60.8151,57.7199,15.9474,13.7185,18.3148,14.8237,32.2351,31.3016,29.3373,25.1768,-46.7717,-43.1855,-31.4778,-32.5431,4.0491,3.9296,8.7707,2.4553,-11.8984,-9.7889,-9.5442,-12.3684,,,53.953,5.2211,0.4062,0.2903,4.2594,0.0614,-29.0033,-2.5787,-0.3593,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2575,63.5172,0.775,0.815,0.795,0.81,0.455,0.41,0.46,0.445,197.3821,199.9482,143.2885,130.846,62.1242,64.9402,62.8458,64.1584,,,,,,,-0.31,-24.6521,-0.265,-21.0736,0.36,28.4585,0.32,25.3465,75.9296,77.1244,60.2864,59.6265,14.674,18.9926,16.8928,14.5865,29.7964,33.2078,29.3915,27.2075,-46.1332,-43.9167,-30.8949,-32.419,3.0616,7.0956,6.957,4.1677,-11.6124,-11.897,-9.9358,-10.4189,,,47.4038,18.2775,0.2364,5.8021,4.8896,-0.5532,-2.5764,0.0226,-0.0385,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2469,62.1403,0.735,0.815,0.765,0.785,0.49,0.47,0.48,0.46,190.1045,183.5308,140.322,130.426,59.6349,64.6825,61.8182,62.4254,,,,,,,-0.33,-26.4662,-0.27,-21.6541,0.35,28.2828,0.335,26.6402,79.2016,72.2238,60.5088,58.9246,15.2894,17.8441,18.9865,17.7664,33.9645,34.1958,28.7427,28.2283,-45.2371,-38.028,-31.7661,-30.6963,0.0884,5.1857,8.8215,6.9157,-15.2011,-12.6584,-10.1651,-10.8507,,,24.1059,12.4466,0.1066,6.7645,12.4953,-0.4797,-23.8916,5.693,-0.3664,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2669,63.0449,0.79,0.845,0.78,0.78,0.505,0.42,0.465,0.485,189.6678,186.9567,142.2622,127.7332,61.9608,66.4047,61.5385,62.2754,,,,,,,-0.275,-21.707,-0.3,-23.6803,0.36,28.4024,0.3,23.9521,75.6261,71.4971,60.6784,57.1645,9.8591,21.1863,15.1898,8.968,32.7391,32.9268,28.2339,27.3663,-42.8871,-38.5703,-32.4444,-29.7982,2.6286,6.895,7.2152,0.7529,-7.2305,-14.2913,-7.9746,-8.2151,,,30.5505,24.2369,0.0602,13.1743,12.3912,-0.5976,-28.8118,-5.8125,-0.2711,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2775,64.1871,0.825,0.845,0.785,0.825,0.465,0.435,0.51,0.46,183.4973,178.9999,126.8852,116.839,63.9535,66.4047,61.811,64.5793,,,,,,,-0.33,-25.8317,-0.285,-22.3092,0.325,25.5906,0.34,26.6145,75.869,75.4891,58.4694,55.5562,12.3538,17.0852,17.1409,15.1461,32.861,36.8536,29.3015,24.9091,-43.008,-38.6356,-29.1679,-30.6471,2.4138,3.3615,9.1035,4.2102,-9.94,-13.7237,-8.0374,-10.9359,,,36.7369,27.1263,0.0853,11.3725,10.4609,-0.6985,-11.977,-6.0179,-0.0822,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2588,63.8515,0.785,0.83,0.805,0.795,0.465,0.42,0.46,0.445,179.6536,192.5031,139.5844,119.3957,62.6747,65.7426,63.2613,63.7275,,,,,,,-0.295,-23.4359,-0.265,-21.0526,0.37,29.0766,0.335,26.8537,78.9575,75.8377,56.6477,55.5559,18.8099,18.9825,19.482,16.8914,34.4685,33.367,25.4798,23.9235,-44.489,-42.4707,-31.1679,-31.6324,2.569,8.0859,9.7085,3.4075,-16.2409,-10.8967,-9.7734,-13.4839,,,30.771,12.5786,0.173,7.25,7.1197,-0.4732,-7.1754,1.7908,-0.1402,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2425,64.5044,0.805,0.805,0.775,0.82,0.47,0.445,0.475,0.46,192.1424,191.6613,134.8995,125.4029,65.0505,66.5289,62.1242,64.3137,,,,,,,-0.31,-24.9497,-0.265,-21.328,0.345,27.6553,0.355,27.8431,70.1677,72.393,57.7918,56.9517,14.7778,12.8517,19.0164,12.4338,26.6327,32.7808,27.7787,26.6764,-43.535,-39.6121,-30.0132,-30.2753,2.2118,5.6098,9.4567,3.5081,-12.566,-7.2419,-9.5597,-8.9257,,,-1.9412,6.4324,-0.0798,8.0068,11.582,-0.5757,-12.248,-2.7129,-0.1369,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.23,64.6111,0.785,0.86,0.775,0.76,0.395,0.365,0.47,0.45,189.4001,207.9074,137.4039,134.1217,64.0816,68.8,62.753,62.8099,,,,,,,-0.28,-22.7642,-0.335,-27.2358,0.3,24.2915,0.255,21.0744,83.5377,77.6473,60.3122,57.7992,9.8395,12.339,15.0981,13.969,31.7558,30.2304,28.8831,28.001,-51.7819,-47.4169,-31.429,-29.7982,1.9038,1.7678,6.5192,3.7132,-7.9357,-10.5712,-8.5789,-10.2558,,,0.8812,18.6896,-0.1649,,6.6373,-0.8041,-18.4246,-7.0221,-0.184,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2669,63.4467,0.79,0.835,0.78,0.81,0.485,0.415,0.45,0.45,194.1729,206.0383,145.9702,138.1341,61.4786,65.8777,62.5251,63.9053,,,,,,,-0.335,-26.443,-0.275,-21.707,0.345,27.6553,0.32,25.2465,74.4852,76.2147,60.0116,55.718,16.7958,11.284,15.5491,13.7751,29.3013,31.5603,28.4879,25.0575,-45.1839,-44.6544,-31.5237,-30.6605,2.1037,4.3143,7.5804,3.5693,-14.692,-6.9697,-7.9687,-10.2058,,,47.095,9.6519,0.3656,-3.0751,8.8429,0.1943,-12.0831,-4.2704,-0.113,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3056,63.554,0.805,0.86,0.8,0.855,0.505,0.45,0.485,0.465,181.1321,197.6842,136.6648,125.4138,62.5243,64.9057,62.1359,64.6503,,,,,,,-0.325,-24.8923,-0.255,-19.5309,0.375,29.1262,0.33,24.9527,75.6405,75.6676,57.5137,55.7133,13.4235,12.6112,14.845,8.3648,32.6863,32.1468,27.1828,24.8965,-42.9542,-43.5208,-30.3309,-30.8168,3.1642,2.648,6.3199,0.8308,-10.2594,-9.9632,-8.5251,-7.534,,,36.6184,20.222,0.1512,10.826,-1.3741,-0.3889,-4.9455,-5.6972,0.0119,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3069,64.467,0.87,0.83,0.84,0.83,0.46,0.48,0.49,0.47,183.3763,184.5409,131.8769,123.9448,66.1597,64.466,63.3962,63.8462,,,,,,,-0.33,-25.2511,-0.315,-24.1033,0.35,26.4151,0.345,26.5385,79.8925,73.65,57.0768,56.9777,13.4989,11.2221,14.9087,11.0261,33.719,29.2288,28.7219,25.9935,-46.1734,-44.4212,-28.355,-30.9842,3.7925,4.2132,6.5845,2.246,-9.7064,-7.009,-8.3242,-8.7801,,,49.8291,1.7008,0.438,9.5836,-0.4958,-0.3519,1.8044,-1.3028,0.0546,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3063,65.2584,0.875,0.87,0.82,0.845,0.43,0.435,0.48,0.47,204.405,198.6719,133.3641,131.6023,66.6667,66.5392,63.0769,64.751,,,,,,,-0.31,-23.7321,-0.315,-24.1148,0.33,25.3846,0.31,23.7548,78.858,75.6918,58.6704,56.662,13.5129,9.3137,15.2102,12.9842,33.6136,31.4636,32.6877,27.73,-45.2444,-44.2282,-25.9827,-28.932,2.0045,1.3267,7.0653,2.2958,-11.5085,-7.987,-8.1449,-10.6884,,,25.612,8.9435,0.2018,9.8414,-3.278,-0.3199,3.093,-1.9586,0.096,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3163,66.0758,0.86,0.91,0.82,0.89,0.445,0.44,0.48,0.45,195.6011,195.3358,136.1238,130.532,66.0269,68.2927,63.5659,66.4179,,,,,,,-0.345,-26.2108,-0.29,-22.0323,0.35,27.1318,0.325,24.2537,76.2703,71.4702,58.7401,54.839,14.9965,8.373,13.599,11.8252,32.9536,31.3228,28.5347,24.5128,-43.3168,-40.1474,-30.2054,-30.3262,0.9013,0.3375,5.1989,1.9829,-14.0952,-8.0355,-8.4001,-9.8422,,,39.5812,26.2775,0.1458,-2.2205,1.6901,-0.0669,-6.1183,0.9584,-0.1177,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.3112,65.881,0.875,0.86,0.88,0.84,0.44,0.405,0.46,0.45,191.5017,187.9761,130.513,130.0898,66.4137,66.7961,64.9446,65.3696,,,,,,,-0.315,-24.0229,-0.33,-25.1668,0.37,27.3063,0.3,23.3463,81.4121,77.389,57.922,56.6379,14.6873,18.4034,17.4742,11.4074,35.1971,32.1255,25.9831,25.4286,-46.215,-45.2635,-31.9389,-31.2093,3.5375,6.65,8.7431,1.6009,-11.1498,-11.7535,-8.7311,-9.8065,,,55.2876,,-0.0212,0.0903,2.9568,-0.1877,-13.2127,-4.7209,-0.1463,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2644,64.0618,0.835,0.82,0.775,0.81,0.445,0.45,0.49,0.44,202.3995,191.0922,131.7542,134.7757,64.7287,64.9505,61.5079,65.0602,,,,,,,-0.37,-29.2635,-0.29,-22.9362,0.32,25.3968,0.33,26.506,79.7722,76.1054,60.7288,58.5535,17.6153,19.8853,18.1315,14.8629,30.8014,31.0449,30.6311,28.9064,-48.9707,-45.0606,-30.0977,-29.6471,4.2586,5.5866,8.9539,3.8924,-13.3567,-14.2987,-9.1775,-10.9705,,,25.3839,18.197,0.0663,-6.2265,13.188,-0.0578,-19.4646,-2.5234,-0.2576,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2463,64.2933,0.785,0.805,0.785,0.83,0.465,0.435,0.48,0.43,201.227,211.5002,140.215,141.6432,63.6917,64.7887,62.4254,66.2675,,,,,,,-0.315,-25.2758,-0.23,-18.4554,0.365,29.0258,0.345,27.5449,78.3062,80.6599,58.9525,55.704,18.9799,11.2698,25.7232,14.9184,33.1936,33.395,28.4417,24.5774,-45.1126,-47.2649,-30.5108,-31.1266,3.767,3.9055,12.372,3.1326,-15.2128,-7.3643,-13.3512,-11.7858,,,-3.8026,33.7861,-0.3194,5.44,6.2502,-0.4571,-12.9697,3.4434,-0.2171,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2381,63.9069,0.78,0.81,0.77,0.805,0.43,0.44,0.465,0.415,203.2165,218.774,144.3485,140.8192,63.0303,65.7201,62.3482,64.5291,,,,,,,-0.31,-25.0379,-0.26,-20.9995,0.33,26.7206,0.345,27.6553,77.477,77.2802,58.4351,59.0914,17.0292,11.247,18.4193,16.7596,30.4105,35.2848,28.4695,26.6137,-47.0665,-41.9953,-29.9656,-32.4777,2.3181,3.5071,8.1571,4.0038,-14.711,-7.7399,-10.2622,-12.7558,,,5.5437,28.8963,-0.2091,-2.3071,3.0766,0.2049,-5.9579,-0.7087,-0.0877,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.2094,63.493,0.76,0.8,0.76,0.75,0.485,0.405,0.465,0.47,193.1545,206.7385,139.5312,132.4195,61.6633,67.5105,62.1677,62.6305,,,,,,,-0.3,-24.8062,-0.27,-22.3256,0.36,29.4479,0.285,23.7996,75.6648,76.7477,60.5508,60.8512,14.2979,15.2068,16.813,10.3043,31.6248,34.2451,28.5761,29.3933,-44.04,-42.5026,-31.9746,-31.4579,3.7326,6.3416,7.9817,2.0169,-10.5652,-8.8652,-8.8313,-8.2874,,,-5.167,9.536,-0.1207,5.9559,-0.1439,-0.3733,-4.7299,2.6717,-0.0966,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
3,"walk","right","soft",1.0306,61.7345,0.625,0.605,0.715,0.6,0.46,0.365,0.46,0.425,180.0763,226.7243,139.8043,145.4477,59.6659,63.5171,62.9956,60.7595,,,,,,,-0.305,-29.5937,-0.225,-21.8314,0.36,31.7181,0.275,27.8481,76.3597,80.3596,58.7754,57.7261,27.1661,14.1302,20.4831,16.0353,26.5182,27.0165,24.3797,24.2141,-49.8415,-53.3431,-34.3957,-33.512,5.7289,9.2497,8.2709,3.8569,-21.4372,-4.8805,-12.2122,-12.1784,,,9.0206,-6.2432,0.1257,6.7978,5.8331,-0.4015,4.0111,-10.3897,0.1958,,,"Duque","20240627T095239_logfile.itlog","In hand","Research",,,"missing data: Right hind leg"
